First.Author,Year,Initial.Definition,Model.use,lab.OR.field,treatment,Kingdom,species.i,species.j,comp_outcome,Definition,ND,FD,Condition,Interaction
Jackrel,2020,Carroll,None,lab,,Phytoplankton,Mm,Axenic,0,Spaak,0.6473519470362419,0.383157299178971,Coexistence,Negative frequency dependance
Jackrel,2020,Carroll,None,lab,,Phytoplankton,Mm,Axenic,0,Spaak,0.5899907745154043,0.2828226446058155,Coexistence,Negative frequency dependance
Jackrel,2020,Carroll,None,lab,,Phytoplankton,Mm,Axenic,0,Spaak,0.6882904566953911,0.4547658637336507,Coexistence,Negative frequency dependance
Jackrel,2020,Carroll,None,lab,,Phytoplankton,Mm,Axenic,0,Spaak,0.5924497124935367,0.2871237542556071,Coexistence,Negative frequency dependance
Jackrel,2020,Carroll,None,lab,,Phytoplankton,Mm,Axenic,0,Spaak,0.6068938242679633,0.31238901474128977,Coexistence,Negative frequency dependance
Jackrel,2020,Carroll,None,lab,,Phytoplankton,Mm,Axenic,0,Spaak,0.7440609242667098,0.5523180990391419,Coexistence,Negative frequency dependance
Jackrel,2020,Carroll,None,lab,,Phytoplankton,Mm,Xenic,0,Spaak,0.599656633250629,0.27531017396971014,Coexistence,Negative frequency dependance
Jackrel,2020,Carroll,None,lab,,Phytoplankton,Mm,Xenic,0,Spaak,0.5256585337295117,0.14136098354362725,Coexistence,Negative frequency dependance
Jackrel,2020,Carroll,None,lab,,Phytoplankton,Mm,Xenic,0,Spaak,0.5756426020356957,0.23184067865937397,Coexistence,Negative frequency dependance
Jackrel,2020,Carroll,None,lab,,Phytoplankton,Mm,Xenic,0,Spaak,0.7691339110389137,0.5820929738290315,Coexistence,Negative frequency dependance
Jackrel,2020,Carroll,None,lab,,Phytoplankton,Mm,Xenic,0,Spaak,0.7899222340775447,0.619723386763432,Coexistence,Negative frequency dependance
Jackrel,2020,Carroll,None,lab,,Phytoplankton,Mm,Xenic,0,Spaak,0.5781808520369028,0.2364353444002647,Coexistence,Negative frequency dependance
Jackrel,2020,Carroll,None,lab,,Phytoplankton,Mm,Xenic,0,Spaak,0.7342504103647676,0.5189478835528123,Coexistence,Negative frequency dependance
Jackrel,2020,Carroll,None,lab,,Phytoplankton,Mm,Xenic,0,Spaak,0.843214971162564,0.7161923371057479,Coexistence,Negative frequency dependance
Jackrel,2020,Carroll,None,lab,,Phytoplankton,Mm,Xenic,0,Spaak,0.686532651257462,0.4325705949097931,Coexistence,Negative frequency dependance
Jackrel,2020,Carroll,None,lab,,Phytoplankton,Mm,Xenic,0,Spaak,0.4551514969849543,0.0137312126117356,Coexistence,Negative frequency dependance
Jackrel,2020,Carroll,None,lab,,Phytoplankton,Mm,Xenic,0,Spaak,0.48379252026461794,0.08415325418390895,Coexistence,Negative frequency dependance
Jackrel,2020,Carroll,None,lab,,Phytoplankton,Mm,Xenic,0,Spaak,0.513781730657864,0.13735961369332161,Coexistence,Negative frequency dependance
Jackrel,2020,Carroll,None,lab,,Phytoplankton,Mm,Xenic,0,Spaak,0.5181825738608044,0.1451675166867571,Coexistence,Negative frequency dependance
Jackrel,2020,Carroll,None,lab,,Phytoplankton,Mm,Xenic,0,Spaak,0.5202841958499291,0.14889617955049972,Coexistence,Negative frequency dependance
Jackrel,2020,Carroll,None,lab,,Phytoplankton,Mm,Xenic,0,Spaak,0.46475047132048775,0.05036916688611881,Coexistence,Negative frequency dependance
Jackrel,2020,Carroll,None,lab,,Phytoplankton,Mm,Xenic,0,Spaak,0.48752839558708627,0.09078138219672105,Coexistence,Negative frequency dependance
Jackrel,2020,Carroll,None,lab,,Phytoplankton,Mm,Xenic,0,Spaak,0.5111547256526221,0.13269882499935137,Coexistence,Negative frequency dependance
Jackrel,2020,Carroll,None,lab,,Phytoplankton,Mm,Xenic,0,Spaak,0.4809849361133386,0.07917208496514416,Coexistence,Negative frequency dependance
Jackrel,2020,Carroll,None,lab,,Phytoplankton,Mm,Xenic,0,Spaak,0.5087589726519368,0.12844831977501525,Coexistence,Negative frequency dependance
Jackrel,2020,Carroll,None,lab,,Phytoplankton,Mm,Xenic,0,Spaak,0.46401270332001254,0.04906023114045932,Coexistence,Negative frequency dependance
Jackrel,2020,Carroll,None,lab,,Phytoplankton,Mm,Xenic,0,Spaak,0.40611805254832334,0.012046479863885962,Coexistence,Negative frequency dependance
Jackrel,2020,Carroll,None,lab,,Phytoplankton,Mm,Xenic,0,Spaak,0.4016035689709134,0.004536401537651447,Coexistence,Negative frequency dependance
Jackrel,2020,Carroll,None,lab,,Phytoplankton,Mm,Xenic,0,Spaak,0.40349091528985037,0.007676100340604952,Coexistence,Negative frequency dependance
Jackrel,2020,Carroll,None,lab,,Phytoplankton,Mm,Xenic,0,Spaak,0.407013718278157,0.01353646640826811,Coexistence,Negative frequency dependance
Jackrel,2020,Carroll,None,lab,,Phytoplankton,Mm,Xenic,0,Spaak,0.40528377240454205,0.010658611435884202,Coexistence,Negative frequency dependance
Jackrel,2020,Carroll,None,lab,,Phytoplankton,Mm,Xenic,0,Spaak,0.4072225813685656,0.013883921026616286,Coexistence,Negative frequency dependance
Jackrel,2020,Carroll,None,lab,,Phytoplankton,Mm,Xenic,0,Spaak,0.4085608444368668,0.016110191272528884,Coexistence,Negative frequency dependance
Jackrel,2020,Carroll,None,lab,,Phytoplankton,Mm,Xenic,0,Spaak,0.4196466823290804,0.03455205941865902,Coexistence,Negative frequency dependance
Jackrel,2020,Carroll,None,lab,,Phytoplankton,Mm,Xenic,0,Spaak,0.4211792681339289,0.037101595647715535,Coexistence,Negative frequency dependance
Jackrel,2020,Carroll,None,lab,,Phytoplankton,Mm,Xenic,0,Spaak,0.4029834321430451,0.006831875720800573,Coexistence,Negative frequency dependance
Jackrel,2020,Carroll,None,lab,,Phytoplankton,Mm,Axenic,0,Spaak,0.40723436188897455,0.013903518535274384,Coexistence,Negative frequency dependance
Jackrel,2020,Carroll,None,lab,,Phytoplankton,Mm,Axenic,0,Spaak,0.4096104525073807,0.017856268910478756,Coexistence,Negative frequency dependance
Jackrel,2020,Carroll,None,lab,,Phytoplankton,Mm,Axenic,0,Spaak,0.40310931428935115,0.0070412872210137145,Coexistence,Negative frequency dependance
Jackrel,2020,Carroll,None,lab,,Phytoplankton,Mm,Axenic,0,Spaak,0.4077058535626008,0.014687869466756154,Coexistence,Negative frequency dependance
Jackrel,2020,Carroll,None,lab,,Phytoplankton,Mm,Axenic,0,Spaak,0.4089784197026376,0.01680484945419325,Coexistence,Negative frequency dependance
Jackrel,2020,Carroll,None,lab,,Phytoplankton,Mm,Axenic,0,Spaak,0.4077815204436013,0.01481374526035939,Coexistence,Negative frequency dependance
Jackrel,2020,Carroll,None,lab,,Phytoplankton,Mm,Axenic,0,Spaak,0.40893011692943215,0.0167244952777017,Coexistence,Negative frequency dependance
Jackrel,2020,Carroll,None,lab,,Phytoplankton,Mm,Axenic,0,Spaak,0.40249091673678816,0.006012550716192,Coexistence,Negative frequency dependance
Jackrel,2020,Carroll,None,lab,,Phytoplankton,Mm,Axenic,0,Spaak,0.4035929227723124,0.007845795095279717,Coexistence,Negative frequency dependance
Jackrel,2020,Carroll,None,lab,,Phytoplankton,Mm,Axenic,0,Spaak,0.4019513830166437,0.005115008299999557,Coexistence,Negative frequency dependance
Jackrel,2020,Carroll,None,lab,,Phytoplankton,Mm,Axenic,0,Spaak,0.4310590166221353,0.12331916783796892,Coexistence,Negative frequency dependance
Jackrel,2020,Carroll,None,lab,,Phytoplankton,Mm,Axenic,0,Spaak,0.39630481924214167,0.06976644519998554,Coexistence,Negative frequency dependance
Jackrel,2020,Carroll,None,lab,,Phytoplankton,Mm,Axenic,0,Spaak,0.3598151739957296,0.013539571948571916,Coexistence,Negative frequency dependance
Jackrel,2020,Carroll,None,lab,,Phytoplankton,Mm,Axenic,0,Spaak,0.39672631814944903,0.07041593262242385,Coexistence,Negative frequency dependance
Jackrel,2020,Carroll,None,lab,,Phytoplankton,Mm,Axenic,0,Spaak,0.38898449093747944,0.05848655555004578,Coexistence,Negative frequency dependance
Jackrel,2020,Carroll,None,lab,,Phytoplankton,Mm,Axenic,0,Spaak,0.36306361849773394,0.0185450982025277,Coexistence,Negative frequency dependance
Jackrel,2020,Carroll,None,lab,,Phytoplankton,Mm,Axenic,0,Spaak,0.4259340001564009,0.11542203293067388,Coexistence,Negative frequency dependance
Jackrel,2020,Carroll,None,lab,,Phytoplankton,Mm,Axenic,0,Spaak,0.400267887199777,0.07587313432332288,Coexistence,Negative frequency dependance
Jackrel,2020,Carroll,None,lab,,Phytoplankton,Mm,Axenic,0,Spaak,0.38543380556849205,0.053015306518998107,Coexistence,Negative frequency dependance
Jackrel,2020,Carroll,None,lab,,Phytoplankton,Mm,Axenic,0,Spaak,0.36350957581595,0.0192322735761864,Coexistence,Negative frequency dependance
Jackrel,2020,Carroll,None,lab,,Phytoplankton,Mm,Xenic,0,Spaak,0.3907885237423496,0.1253271633912919,Coexistence,Negative frequency dependance
Jackrel,2020,Carroll,None,lab,,Phytoplankton,Mm,Xenic,0,Spaak,0.3847876776281862,0.11671147360657119,Coexistence,Negative frequency dependance
Jackrel,2020,Carroll,None,lab,,Phytoplankton,Mm,Xenic,0,Spaak,0.3899143254186964,0.12407203679353729,Coexistence,Negative frequency dependance
Jackrel,2020,Carroll,None,lab,,Phytoplankton,Mm,Xenic,0,Spaak,0.43198559960327154,0.18447569326569813,Coexistence,Negative frequency dependance
Jackrel,2020,Carroll,None,lab,,Phytoplankton,Mm,Xenic,0,Spaak,0.40401838813429536,0.14432188602313822,Coexistence,Negative frequency dependance
Jackrel,2020,Carroll,None,lab,,Phytoplankton,Mm,Xenic,0,Spaak,0.40699673268029146,0.14859803178527542,Coexistence,Negative frequency dependance
Jackrel,2020,Carroll,None,lab,,Phytoplankton,Mm,Xenic,0,Spaak,0.4289828235796719,0.18016447011147152,Coexistence,Negative frequency dependance
Jackrel,2020,Carroll,None,lab,,Phytoplankton,Mm,Xenic,0,Spaak,0.337541072049133,0.04887735666605941,Coexistence,Negative frequency dependance
Jackrel,2020,Carroll,None,lab,,Phytoplankton,Mm,Xenic,0,Spaak,0.3854360461727483,0.11764236604071199,Coexistence,Negative frequency dependance
Jackrel,2020,Carroll,None,lab,,Phytoplankton,Mm,Xenic,0,Spaak,0.3291324576460436,0.036804723600971645,Coexistence,Negative frequency dependance
Jackrel,2020,Carroll,None,lab,,Phytoplankton,Mm,Xenic,0,Spaak,0.38448135958566043,0.11627167875436928,Coexistence,Negative frequency dependance
Jackrel,2020,Carroll,None,lab,,Phytoplankton,Mm,Xenic,0,Spaak,0.3646298669827436,0.08776998103098865,Coexistence,Negative frequency dependance
Jackrel,2020,Carroll,None,lab,,Phytoplankton,Mm,Xenic,0,Spaak,0.3581328079502899,0.07844185561805384,Coexistence,Negative frequency dependance
Jackrel,2020,Carroll,None,lab,,Phytoplankton,Mm,Xenic,0,Spaak,0.33388259701534095,0.043624716392231644,Coexistence,Negative frequency dependance
Jackrel,2020,Carroll,None,lab,,Phytoplankton,Mm,Xenic,0,Spaak,0.3415085336531116,0.054573623119550274,Coexistence,Negative frequency dependance
Jackrel,2020,Carroll,None,lab,,Phytoplankton,Mm,Xenic,0,Spaak,0.3705235920109041,0.09623187216317852,Coexistence,Negative frequency dependance
Jackrel,2020,Carroll,None,lab,,Phytoplankton,Mm,Xenic,0,Spaak,0.3355819931627665,0.04606461732437028,Coexistence,Negative frequency dependance
Jackrel,2020,Carroll,None,lab,,Phytoplankton,Mm,Xenic,0,Spaak,0.34374420769358793,0.0577834828003434,Coexistence,Negative frequency dependance
Jackrel,2020,Carroll,None,lab,,Phytoplankton,Mm,Xenic,0,Spaak,0.3850249862053605,0.11705218840666609,Coexistence,Negative frequency dependance
Jackrel,2020,Carroll,None,lab,,Phytoplankton,Mm,Xenic,0,Spaak,0.39004505489567154,0.12425973109495891,Coexistence,Negative frequency dependance
Jackrel,2020,Carroll,None,lab,,Phytoplankton,Mm,Xenic,0,Spaak,0.39935033689199206,0.08758239300352244,Coexistence,Negative frequency dependance
Jackrel,2020,Carroll,None,lab,,Phytoplankton,Mm,Xenic,0,Spaak,0.3715039032074642,0.04528223378199914,Coexistence,Negative frequency dependance
Jackrel,2020,Carroll,None,lab,,Phytoplankton,Mm,Xenic,0,Spaak,0.4065367693492452,0.09849895203655334,Coexistence,Negative frequency dependance
Jackrel,2020,Carroll,None,lab,,Phytoplankton,Mm,Xenic,0,Spaak,0.3573173097558817,0.02373207161001578,Coexistence,Negative frequency dependance
Jackrel,2020,Carroll,None,lab,,Phytoplankton,Mm,Xenic,0,Spaak,0.35325089289886846,0.017554976098919206,Coexistence,Negative frequency dependance
Jackrel,2020,Carroll,None,lab,,Phytoplankton,Mm,Xenic,0,Spaak,0.37135082392113583,0.04504969850446361,Coexistence,Negative frequency dependance
Jackrel,2020,Carroll,None,lab,,Phytoplankton,Mm,Xenic,0,Spaak,0.389330119667161,0.07236116974576257,Coexistence,Negative frequency dependance
Jackrel,2020,Carroll,None,lab,,Phytoplankton,Mm,Xenic,0,Spaak,0.3696003121444936,0.04239058144444818,Coexistence,Negative frequency dependance
Jackrel,2020,Carroll,None,lab,,Phytoplankton,Mm,Xenic,0,Spaak,0.3879719813279162,0.07029808803678128,Coexistence,Negative frequency dependance
Jackrel,2020,Carroll,None,lab,,Phytoplankton,Mm,Xenic,0,Spaak,0.37410970623314455,0.049240582062247684,Coexistence,Negative frequency dependance
Jackrel,2020,Carroll,None,lab,,Phytoplankton,Sa,Axenic,0,Spaak,0.32892642167503316,0.06588246378131324,Coexistence,Negative frequency dependance
Jackrel,2020,Carroll,None,lab,,Phytoplankton,Sa,Axenic,0,Spaak,0.6144523978235197,0.4633274384918259,Coexistence,Negative frequency dependance
Jackrel,2020,Carroll,None,lab,,Phytoplankton,Sa,Axenic,0,Spaak,0.3893750204601374,0.15002539234952728,Coexistence,Negative frequency dependance
Jackrel,2020,Carroll,None,lab,,Phytoplankton,Sa,Axenic,0,Spaak,0.5808417110188504,0.416542208134579,Coexistence,Negative frequency dependance
Jackrel,2020,Carroll,None,lab,,Phytoplankton,Sa,Axenic,0,Spaak,0.5282810710153382,0.343379119722264,Coexistence,Negative frequency dependance
Jackrel,2020,Carroll,None,lab,,Phytoplankton,Sa,Axenic,0,Spaak,0.6197812591374863,0.47074507936196475,Coexistence,Negative frequency dependance
Jackrel,2020,Carroll,None,lab,,Phytoplankton,Sa,Axenic,0,Spaak,0.5594128741585784,0.3867138063937252,Coexistence,Negative frequency dependance
Jackrel,2020,Carroll,None,lab,,Phytoplankton,Sa,Axenic,0,Spaak,0.5714507267767849,0.40347019435516185,Coexistence,Negative frequency dependance
Jackrel,2020,Carroll,None,lab,,Phytoplankton,Sa,Axenic,0,Spaak,0.514714556362343,0.3244948726709015,Coexistence,Negative frequency dependance
Jackrel,2020,Carroll,None,lab,,Phytoplankton,Sa,Axenic,0,Spaak,0.38952866135941855,0.15023925661558457,Coexistence,Negative frequency dependance
Jackrel,2020,Carroll,None,lab,,Phytoplankton,Sa,Axenic,0,Spaak,0.677968288107921,0.5517399596512722,Coexistence,Negative frequency dependance
Jackrel,2020,Carroll,None,lab,,Phytoplankton,Sa,Axenic,0,Spaak,0.7746036376426498,0.6862539347720449,Coexistence,Negative frequency dependance
Jackrel,2020,Carroll,None,lab,,Phytoplankton,Sa,Axenic,0,Spaak,0.38890929174956546,0.1493771097025608,Coexistence,Negative frequency dependance
Jackrel,2020,Carroll,None,lab,,Phytoplankton,Sa,Axenic,0,Spaak,0.6908050798997393,0.5696084508403544,Coexistence,Negative frequency dependance
Jackrel,2020,Carroll,None,lab,,Phytoplankton,Sa,Axenic,0,Spaak,0.6443955058894365,0.5050074915242813,Coexistence,Negative frequency dependance
Jackrel,2020,Carroll,None,lab,,Phytoplankton,Sa,Axenic,0,Spaak,0.38347502726719196,0.14181275027403728,Coexistence,Negative frequency dependance
Jackrel,2020,Carroll,None,lab,,Phytoplankton,Sa,Axenic,0,Spaak,0.3832022525180364,0.14143305468646872,Coexistence,Negative frequency dependance
Jackrel,2020,Carroll,None,lab,,Phytoplankton,Sa,Axenic,0,Spaak,0.7715380340282911,0.6819866916741784,Coexistence,Negative frequency dependance
Jackrel,2020,Carroll,None,lab,,Phytoplankton,Sa,Axenic,0,Spaak,0.6429177465688677,0.5029504877317917,Coexistence,Negative frequency dependance
Jackrel,2020,Carroll,None,lab,,Phytoplankton,Sa,Axenic,0,Spaak,0.7107973365712524,0.5974371691040945,Coexistence,Negative frequency dependance
Jia,2020,Carroll,None,lab,,Phytoplankton,M. aeruginosa,R. raciborskii,0,Spaak,1.060465785578126,0.28863781672792854,Coexistence,Facilitation
Jia,2020,Carroll,None,lab,,Phytoplankton,M. aeruginosa,R. raciborskii,0,Spaak,1.0421753011492547,0.5038199864793569,Coexistence,Facilitation
Jia,2020,Carroll,None,lab,,Phytoplankton,M. aeruginosa,R. raciborskii,0,Spaak,1.0281213536765426,0.6691605449818514,Coexistence,Facilitation
Jia,2020,Carroll,None,lab,,Phytoplankton,M. aeruginosa,R. raciborskii,0,Spaak,1.0736747095454484,0.13323871123001851,Coexistence,Facilitation
Jia,2020,Carroll,None,lab,,Phytoplankton,M. aeruginosa,R. raciborskii,0,Spaak,1.0451920951763167,0.4683282920433318,Coexistence,Facilitation
Jia,2020,Carroll,None,lab,,Phytoplankton,M. aeruginosa,R. raciborskii,0,Spaak,1.0585193286859431,0.3115373095771409,Coexistence,Facilitation
Jia,2020,Carroll,None,lab,,Phytoplankton,M. aeruginosa,R. raciborskii,0,Spaak,1.0458690885733812,0.460363663842573,Coexistence,Facilitation
Jia,2020,Carroll,None,lab,,Phytoplankton,M. aeruginosa,R. raciborskii,0,Spaak,1.0775162614975125,0.08804398238220634,Coexistence,Facilitation
Jia,2020,Carroll,None,lab,,Phytoplankton,M. aeruginosa,R. raciborskii,0,Spaak,1.0240748062962666,0.7167669847498046,Coexistence,Facilitation
Jia,2020,Carroll,None,lab,,Phytoplankton,M. aeruginosa,R. raciborskii,0,Spaak,1.0275929399847519,0.6753771766499781,Coexistence,Facilitation
Gallego,2019,Carroll,None,lab,,Phytoplankton,,,0,Spaak,0.7787584927216212,0.40175515233275194,Coexistence,Negative frequency dependance
Gallego,2019,Carroll,None,lab,,Phytoplankton,,,0,Spaak,0.710943418503172,0.21838079711146074,Coexistence,Negative frequency dependance
Gallego,2019,Carroll,None,lab,,Phytoplankton,,,0,Spaak,0.7276803567249011,0.2636380690404383,Coexistence,Negative frequency dependance
Gallego,2019,Carroll,None,lab,,Phytoplankton,,,0,Spaak,0.7639915000131048,0.36182468262982215,Coexistence,Negative frequency dependance
Gallego,2019,Carroll,None,lab,,Phytoplankton,,,0,Spaak,0.7366440666512408,0.28787625718778764,Coexistence,Negative frequency dependance
Gallego,2019,Carroll,None,lab,,Phytoplankton,,,0,Spaak,0.7839225394802753,0.41571891710945075,Coexistence,Negative frequency dependance
Gallego,2019,Carroll,None,lab,,Phytoplankton,,,0,Spaak,0.7021937926723297,0.19472149991759646,Coexistence,Negative frequency dependance
Gallego,2019,Carroll,None,lab,,Phytoplankton,,,0,Spaak,0.7493020928557833,0.3221040069968517,Coexistence,Negative frequency dependance
Gallego,2019,Carroll,None,lab,,Phytoplankton,,,0,Spaak,0.8076020397635275,0.4797491219930492,Coexistence,Negative frequency dependance
Gallego,2019,Carroll,None,lab,,Phytoplankton,,,0,Spaak,0.8068946965888023,0.47783644107246814,Coexistence,Negative frequency dependance
Gallego,2019,Carroll,None,lab,,Phytoplankton,,,0,Spaak,0.34276571624813823,0.21515851313328993,Coexistence,Negative frequency dependance
Gallego,2019,Carroll,None,lab,,Phytoplankton,,,0,Spaak,0.33047379649538655,0.20048002052617242,Coexistence,Negative frequency dependance
Gallego,2019,Carroll,None,lab,,Phytoplankton,,,0,Spaak,0.6759283236035306,0.613007259903654,Coexistence,Negative frequency dependance
Gallego,2019,Carroll,None,lab,,Phytoplankton,,,0,Spaak,0.6872994020222264,0.6265861225924065,Coexistence,Negative frequency dependance
Gallego,2019,Carroll,None,lab,,Phytoplankton,,,0,Spaak,0.4728461784089901,0.37049511966548476,Coexistence,Negative frequency dependance
Gallego,2019,Carroll,None,lab,,Phytoplankton,,,0,Spaak,0.3522390434244569,0.22647116125656386,Coexistence,Negative frequency dependance
Gallego,2019,Carroll,None,lab,,Phytoplankton,,,0,Spaak,0.7187180314900781,0.664104925972683,Coexistence,Negative frequency dependance
Gallego,2019,Carroll,None,lab,,Phytoplankton,,,0,Spaak,0.5048570189356957,0.40872111653742826,Coexistence,Negative frequency dependance
Gallego,2019,Carroll,None,lab,,Phytoplankton,,,0,Spaak,0.6117230671823198,0.5363360481911097,Coexistence,Negative frequency dependance
Gallego,2019,Carroll,None,lab,,Phytoplankton,,,0,Spaak,0.22372468265924383,0.07300472701806104,Coexistence,Negative frequency dependance
Gallego,2019,Carroll,None,lab,,Phytoplankton,,,0,Spaak,0.4041411498620888,0.20226963317290314,Coexistence,Negative frequency dependance
Gallego,2019,Carroll,None,lab,,Phytoplankton,,,0,Spaak,0.3396396244279174,0.11591558215293474,Coexistence,Negative frequency dependance
